Timestamp,Sensor Data,Value,Node
2026-04-09 07:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 07:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 08:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 08:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 09:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 09:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 10:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 10:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 11:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 12:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 12:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 13:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 13:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 14:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 14:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 15:04:06,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 15:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 16:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 16:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 17:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 17:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 18:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 18:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 19:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 20:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 20:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 21:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 21:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 22:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 22:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 23:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-09 23:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 00:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 00:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 01:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 01:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 02:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 03:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 03:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 04:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 05:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 05:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 06:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 06:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 07:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 07:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 08:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 08:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 09:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 09:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 10:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 10:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 11:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 11:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 12:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 12:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 13:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 13:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 14:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 14:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 15:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 15:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 16:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 16:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 17:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 17:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 18:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 18:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 19:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 19:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 20:03:54,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 20:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 21:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 21:34:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 22:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 22:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 23:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-10 23:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 00:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 00:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 01:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 01:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 02:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 02:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 03:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 03:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 04:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 04:33:54,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 05:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 05:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 06:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 06:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 07:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 07:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 08:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 08:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 09:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 09:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 10:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 10:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 11:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 11:33:54,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 12:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 12:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 13:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 13:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 14:04:06,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 14:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 15:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 15:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 16:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 16:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 17:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 17:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 18:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 18:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 19:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 19:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 20:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 20:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 21:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 21:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 22:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 23:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-11 23:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 00:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 00:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 01:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 01:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 02:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 02:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 03:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 03:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 04:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 04:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 05:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 05:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 06:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 06:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 07:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 07:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 08:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 08:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 09:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 09:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 10:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 10:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 11:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 11:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 12:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 12:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 13:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 13:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 14:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 15:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 15:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 17:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 18:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 18:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 19:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 19:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 20:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 20:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 21:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 21:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 22:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 22:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 23:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-12 23:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 00:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 00:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 01:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 01:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 02:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 02:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 03:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 03:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 04:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 04:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 05:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 05:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 06:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 07:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 07:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 08:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 08:34:06,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 09:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 09:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 10:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 10:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 11:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 11:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 12:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 12:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 13:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 13:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 14:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 14:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 15:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 15:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 17:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 18:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 19:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 19:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 20:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 20:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 21:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 21:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 22:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 22:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 23:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-13 23:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 00:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 00:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 01:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 01:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 02:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 02:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 03:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 04:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 04:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 05:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 05:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 06:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 06:33:54,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 07:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 07:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 08:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 08:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 09:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 09:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 10:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 11:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 11:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 12:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 12:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 13:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 13:34:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 18:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 19:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 19:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 20:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 20:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 21:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 21:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 22:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 22:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 23:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-14 23:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 00:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 00:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 01:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 01:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 02:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 03:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 03:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 04:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 04:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 05:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 05:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 06:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 06:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 07:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 07:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 08:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 08:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 09:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 09:34:06,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 10:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 11:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 11:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 12:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 13:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 13:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 14:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 14:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 15:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 15:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 16:34:06,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 17:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 17:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 18:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 18:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 19:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 20:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 21:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 21:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 22:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 22:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 23:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-15 23:33:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 00:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 00:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 01:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 01:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 02:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 03:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 04:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 04:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 05:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 05:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 06:34:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 07:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 07:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 08:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 08:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 09:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 09:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 10:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 10:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 11:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 11:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 12:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 12:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 13:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 13:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 14:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 14:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 15:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 15:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 16:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 16:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 18:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 19:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 19:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 20:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 21:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 21:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 22:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-16 23:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 00:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 00:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 01:03:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 01:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 02:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 03:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 03:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 04:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 04:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 05:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 05:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 06:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 06:33:58,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 07:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 07:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 08:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 08:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 09:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 09:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 10:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 10:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 11:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 11:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 12:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 12:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 13:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 13:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 14:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 14:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 15:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 15:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 18:03:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 18:34:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 19:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 19:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 20:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 20:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 21:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 21:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 22:04:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 22:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 23:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-17 23:34:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 00:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 00:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 01:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 01:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 02:04:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 02:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 03:04:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 03:34:05,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 04:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 04:33:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 05:04:02,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 05:34:00,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 06:03:55,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 06:34:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 07:03:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 07:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 08:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 08:33:56,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 09:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 09:34:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 10:04:03,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 10:34:04,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 11:04:01,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 11:33:59,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 12:03:57,signal.spreadingfactor (Factor),10.0,W096
2026-04-18 12:34:00,signal.spreadingfactor (Factor),10.0,W096
